x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-31.349157808183094,-50.428757901572666,0.0,ctypeB
-14.52373671227464,-50.428757901572666,0.0,ctypeB
2.3016843836338126,-50.428757901572666,0.0,ctypeB
19.127105479542266,-50.428757901572666,0.0,ctypeB
35.95252657545072,-50.428757901572666,0.0,ctypeB
-39.76186835613732,-35.85751580314533,0.0,ctypeB
-22.936447260228867,-35.85751580314533,0.0,ctypeB
-6.111026164320412,-35.85751580314533,0.0,ctypeB
10.714394931588041,-35.85751580314533,0.0,ctypeB
27.539816027496492,-35.85751580314533,0.0,ctypeB
44.365237123404945,-35.85751580314533,0.0,ctypeB
-48.17457890409155,-21.286273704718,0.0,ctypeB
-31.349157808183094,-21.286273704718,0.0,ctypeB
-14.52373671227464,-21.286273704718,0.0,ctypeB
2.3016843836338126,-21.286273704718,0.0,ctypeB
19.127105479542266,-21.286273704718,0.0,ctypeB
35.95252657545072,-21.286273704718,0.0,ctypeB
52.77794767135917,-21.286273704718,0.0,ctypeB
-56.58728945204577,-6.715031606290665,0.0,ctypeB
-39.76186835613732,-6.715031606290665,0.0,ctypeB
-22.936447260228867,-6.715031606290665,0.0,ctypeB
-6.111026164320412,-6.715031606290665,0.0,ctypeB
10.714394931588041,-6.715031606290665,0.0,ctypeB
27.539816027496492,-6.715031606290665,0.0,ctypeB
44.365237123404945,-6.715031606290665,0.0,ctypeB
61.1906582193134,-6.715031606290665,0.0,ctypeB
-48.17457890409155,7.856210492136668,0.0,ctypeA
-31.349157808183094,7.856210492136668,0.0,ctypeA
-14.52373671227464,7.856210492136668,0.0,ctypeA
2.3016843836338126,7.856210492136668,0.0,ctypeA
19.127105479542266,7.856210492136668,0.0,ctypeA
35.95252657545072,7.856210492136668,0.0,ctypeA
52.77794767135917,7.856210492136668,0.0,ctypeA
-56.58728945204577,22.427452590564002,0.0,ctypeA
-39.76186835613732,22.427452590564002,0.0,ctypeA
-22.936447260228867,22.427452590564002,0.0,ctypeA
-6.111026164320412,22.427452590564002,0.0,ctypeA
10.714394931588041,22.427452590564002,0.0,ctypeA
27.539816027496492,22.427452590564002,0.0,ctypeA
44.365237123404945,22.427452590564002,0.0,ctypeA
-48.17457890409155,36.998694688991336,0.0,ctypeA
-31.349157808183094,36.998694688991336,0.0,ctypeA
-14.52373671227464,36.998694688991336,0.0,ctypeA
2.3016843836338126,36.998694688991336,0.0,ctypeA
19.127105479542266,36.998694688991336,0.0,ctypeA
35.95252657545072,36.998694688991336,0.0,ctypeA
52.77794767135917,36.998694688991336,0.0,ctypeA
-22.936447260228867,51.56993678741867,0.0,ctypeA
-6.111026164320412,51.56993678741867,0.0,ctypeA
10.714394931588041,51.56993678741867,0.0,ctypeA
27.539816027496492,51.56993678741867,0.0,ctypeA
